"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.201691405003701,0.0152022395053321
"ES",0.17409057737317,0.0139818416857762
"ES",0.153570676354995,0.0131607098195318
"ES",0.137820722548804,0.0122904721839306
"ES",0.1265182436176,0.0111850027330414
"ES",0.106967835105725,0.0419977288145686
"ES",0.0878990265860054,0.169776546388129
"ES",0.0724133705711709,0.335395217680649
"ES",0.063593989977746,0.434526096232811
"ES",0.0673991301973411,0.471704814464181
"ES",0.0804713262863501,0.47961977446904
"ES",0.103699224313905,0.46524377746911
"ES",0.128141631221847,0.457798752129225
"ES",0.148313162428125,0.452706745641033
"ES",0.166218404282979,0.428708485131342
"ES",0.174802506473497,0.423507813356942
"ES",0.180663705240011,0.381739218764962
"ES",0.182460266975977,0.294004655749213
"ES",0.171914411112189,0.155310555302702
"ES",0.153159949038383,0.0456739622773003
"ES",0.133595855724977,0.0188071276937502
"ES",0.123624068485319,0.0177926162225146
