"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.204347346415067,0.0152226009306102
"ES",0.177499946659362,0.0140210482811686
"ES",0.156555196370385,0.0132986963379456
"ES",0.138794470625262,0.0124048110171979
"ES",0.125874328872183,0.0112693091302675
"ES",0.105985565727224,0.0421526076780975
"ES",0.0868877282085309,0.169907993495685
"ES",0.0718469191620649,0.335493357666088
"ES",0.0637319778519879,0.434627666818628
"ES",0.0679474512418004,0.471748418108572
"ES",0.0811555930488792,0.479592606339236
"ES",0.104358045059726,0.465055050625602
"ES",0.128722734671345,0.45759559325503
"ES",0.148724020691979,0.452517953258812
"ES",0.166413031091288,0.428511083963237
"ES",0.175180625143633,0.423444604640731
"ES",0.181341845274251,0.381702923563078
"ES",0.183308966636021,0.293995894484062
"ES",0.172837535908379,0.155367804408677
"ES",0.154157943818962,0.0456727273063905
"ES",0.13466717519252,0.0188020737552807
"ES",0.124282255252173,0.0177901053885722
