"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.201691405003701,0.0152022395053321
"ES",0.17409057737317,0.0139818416857762
"ES",0.153570676354995,0.0131607098195318
"ES",0.137084110564973,0.012203978195559
"ES",0.12689490959733,0.0111356866520933
"ES",0.10747279099976,0.0419181101308225
"ES",0.0883791605623113,0.169714139264938
"ES",0.0726680812742402,0.33535108802665
"ES",0.0635343532553358,0.43448219863047
"ES",0.0671692127383281,0.471686530943562
"ES",0.0801911732138887,0.479630897667557
"ES",0.103434654389924,0.465319566592262
"ES",0.127911972066557,0.457879042988757
"ES",0.14815295460193,0.452780362310865
"ES",0.166143377773725,0.428784581126
"ES",0.174658181261847,0.423531939675121
"ES",0.180407088145164,0.381752953346013
"ES",0.182141537042552,0.294007946050352
"ES",0.171570056815545,0.15528919960334
"ES",0.15278989683529,0.0456744201992402
"ES",0.133200754128496,0.0188089915814311
"ES",0.123382510826485,0.017793537710456
