"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.201691405003701,0.0152022395053321
"ES",0.17409057737317,0.0139818416857762
"ES",0.15506293636269,0.0132297030787387
"ES",0.138251612936927,0.0123410679236658
"ES",0.126250994851913,0.0112199930493193
"ES",0.10657616088532,0.042059485863559
"ES",0.0875067285629875,0.169827536720531
"ES",0.0721980157402455,0.33543252877147
"ES",0.0636456496564701,0.434564122065588
"ES",0.0676019317688719,0.471720941672312
"ES",0.0807219317492945,0.47960982442891
"ES",0.103938556922218,0.465175217867728
"ES",0.128351293603988,0.457725452317369
"ES",0.148460539341844,0.452639024869484
"ES",0.166287867980799,0.428638031244698
"ES",0.174936870031024,0.423485352292076
"ES",0.180903754500799,0.381726370922418
"ES",0.182759667726642,0.294001564986383
"ES",0.172239076979049,0.155330689991636
"ES",0.153509988393958,0.0456735291203041
"ES",0.133970686574892,0.0188053594331059
"ES",0.123853838048215,0.0177917397034982
