"zone","Wind","Solar"
"ES",0.250433791450305,0.0176491552060799
"ES",0.238635836324648,0.0167779869954961
"ES",0.211129252715936,0.0150874228900944
"ES",0.182011748477078,0.0138372921933468
"ES",0.159242824408974,0.0127445579888081
"ES",0.139964902337979,0.0116671922928139
"ES",0.124954724172684,0.0105144923814031
"ES",0.10440222178945,0.0403632832065515
"ES",0.0851001112241102,0.168034851980248
"ES",0.0707687818389056,0.333821185250879
"ES",0.0640112636554567,0.432605205937294
"ES",0.0691170573133284,0.470751483537766
"ES",0.0826835480374455,0.480295936096137
"ES",0.105890139497669,0.470524412827024
"ES",0.130124356779365,0.464124288799057
"ES",0.14974849303334,0.459191936247402
"ES",0.166913378627006,0.43613507350118
"ES",0.176180593274276,0.426095922942507
"ES",0.183183247035107,0.383347787269679
"ES",0.185671394440927,0.294422918724
"ES",0.17546806073586,0.152379052491604
"ES",0.157065776290531,0.0457415338931891
"ES",0.137855526629453,0.01910159683073
"ES",0.126281212501745,0.0179479231663966
