"zone","Wind","Solar"
"ES",0.238874436172398,0.0175676134782134
"ES",0.232788138809264,0.0168127669248236
"ES",0.207147704623205,0.0151358606154479
"ES",0.17922100474218,0.0138882190809355
"ES",0.157532986549158,0.0128700046712345
"ES",0.13920826371826,0.0118081788605844
"ES",0.125554560816427,0.0106391179759586
"ES",0.105439590550937,0.0406228426317347
"ES",0.0862728956546844,0.168276749828674
"ES",0.071475496981611,0.334015483915072
"ES",0.0638286496352139,0.432818512020308
"ES",0.068355159426709,0.470847628544409
"ES",0.0816929080413632,0.480233520625918
"ES",0.104902263808527,0.47007534618255
"ES",0.12922612639615,0.463625964372786
"ES",0.149096300745006,0.45871637091364
"ES",0.16659709009606,0.435626009259634
"ES",0.17555313802657,0.425929476815569
"ES",0.182036668706001,0.383250405950868
"ES",0.184212021244496,0.294399011934838
"ES",0.173856250968434,0.15253767476338
"ES",0.155298805872219,0.0457380641300681
"ES",0.135934420395963,0.0190872153228132
"ES",0.125087057217536,0.0179406942743455
