"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.230818794238738,0.0168244798536823
"ES",0.206015420148508,0.0151496354796791
"ES",0.178509686974632,0.0139011995633549
"ES",0.157129799304716,0.0128995855475273
"ES",0.139039993023544,0.0118395332047668
"ES",0.125681980350323,0.0106655914089096
"ES",0.105651950745616,0.0406759771506339
"ES",0.0865057614550134,0.168324780595969
"ES",0.0716122692933048,0.33405308701122
"ES",0.0637940720955217,0.432858901030649
"ES",0.0682135930657007,0.470865493010184
"ES",0.081511846046691,0.480222112778888
"ES",0.10472430621261,0.469994450558399
"ES",0.129066386569717,0.463537343169532
"ES",0.148981642192999,0.458632764232712
"ES",0.166542057137377,0.435537434086554
"ES",0.175444979428898,0.42590078539934
"ES",0.181840697763694,0.38323376172489
"ES",0.183964515179097,0.29439495740284
"ES",0.173584828347302,0.152564386149329
"ES",0.155003194228723,0.0457374836436218
"ES",0.135614956235298,0.019084823796371
"ES",0.124889585836676,0.0179394988692635
