"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.201691405003701,0.0152022395053321
"ES",0.17409057737317,0.0139818416857762
"ES",0.154443592500823,0.0132010682889704
"ES",0.13805785864143,0.0123183170288263
"ES",0.126375041858233,0.0112037518368547
"ES",0.106761095639601,0.04203032636292
"ES",0.0876939493819259,0.16980320202795
"ES",0.0723015476210732,0.335414591456612
"ES",0.0636206814508537,0.43454574338351
"ES",0.0675035150818817,0.471713115370067
"ES",0.0805999279824595,0.479614668466872
"ES",0.103821740893715,0.465208681173901
"ES",0.12824874207049,0.45776130523497
"ES",0.148388325047421,0.452672207866819
"ES",0.166253779461417,0.428672605687979
"ES",0.174870846788468,0.423496389156245
"ES",0.180785666087444,0.381732691214078
"ES",0.1826122358861,0.294003086949343
"ES",0.172079063403161,0.15532076648595
"ES",0.153337334134989,0.0456737427717093
"ES",0.133785674175161,0.0188062322271815
"ES",0.123740354439635,0.0177921726178482
