"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.201691405003701,0.0152022395053321
"ES",0.17409057737317,0.0139818416857762
"ES",0.153570676354995,0.0131607098195318
"ES",0.137084110564973,0.012203978195559
"ES",0.127162158363017,0.0111006963358154
"ES",0.107792812139514,0.0418676509477154
"ES",0.0886664776643511,0.169676794201546
"ES",0.0728152742419334,0.335325586252846
"ES",0.0635006909105323,0.434457420336722
"ES",0.0670416119074276,0.471676383856721
"ES",0.0800376649867654,0.479636992558715
"ES",0.103291124367219,0.465360682431897
"ES",0.127788375881079,0.457922253301685
"ES",0.148067300623827,0.452819720941311
"ES",0.166103485328831,0.428825042228399
"ES",0.174581798956916,0.423544708225889
"ES",0.180271819689272,0.381760193142614
"ES",0.181974110843158,0.294009674418343
"ES",0.17138972083406,0.15527801577017
"ES",0.152596624243553,0.0456746593648482
"ES",0.132994892643435,0.0188099627308504
"ES",0.123256920933941,0.0177940168075465
