"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.203245031133463,0.015214150175581
"ES",0.176934140576219,0.0140145417022943
"ES",0.156267719824892,0.0132854051261482
"ES",0.138682503325051,0.012391663663401
"ES",0.125955160058162,0.0112587260738584
"ES",0.106115644244161,0.0421320976089517
"ES",0.0870265945866816,0.169889943843722
"ES",0.0719267718137838,0.335479522872934
"ES",0.063712133865816,0.434613059989502
"ES",0.0678673519963885,0.471742048447863
"ES",0.0810543627938111,0.479596625585618
"ES",0.104259558249628,0.465083263314585
"ES",0.128635103292857,0.457626229955282
"ES",0.148661600189206,0.452546635937134
"ES",0.16638327205293,0.428541267209751
"ES",0.175122486523728,0.423454323461347
"ES",0.181237064469355,0.38170853160902
"ES",0.183177262833901,0.293997254083913
"ES",0.172693728067608,0.15535888592837
"ES",0.154001932630899,0.0456729203627898
"ES",0.134499177001759,0.018802866285002
"ES",0.124178749066538,0.0177905002413058
