"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.205202368573761,0.0152291558454592
"ES",0.177978328886349,0.0140265495152216
"ES",0.156808768654345,0.0133104200176159
"ES",0.138895757368675,0.0124167042453821
"ES",0.125799971389127,0.0112790445984298
"ES",0.105864465525161,0.0421717020956566
"ES",0.0867572832973366,0.169924948537495
"ES",0.071771385033326,0.335506444257763
"ES",0.063750853444883,0.434641560829522
"ES",0.0680239893209596,0.47175450457784
"ES",0.0812526902847004,0.479588751190263
"ES",0.104452814486804,0.4650279028241
"ES",0.128807290622056,0.457566031751363
"ES",0.148784394247915,0.452490211167558
"ES",0.166441874320119,0.428481829580901
"ES",0.175237078346613,0.423435167565103
"ES",0.181443755007915,0.381697469181725
"ES",0.183437249170329,0.293994570202517
"ES",0.172977792572851,0.155376502656933
"ES",0.154310283812702,0.0456725387929189
"ES",0.13483139782161,0.0188012990367323
"ES",0.124383535324854,0.0177897190279569
