"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.227452177458864,0.0168445032378209
"ES",0.201691405003701,0.0152022395053321
"ES",0.175348874135791,0.0139963116735993
"ES",0.155543336784044,0.0132519139472353
"ES",0.138415429859597,0.0123603035311708
"ES",0.12614157763787,0.0112343188139896
"ES",0.106408867050693,0.0420858638404658
"ES",0.0873345021048029,0.169849922467683
"ES",0.0721016298651343,0.33544922801209
"ES",0.0636691036804584,0.43458138618368
"ES",0.0676950259685656,0.471728344719158
"ES",0.0808379816907975,0.479605216781648
"ES",0.104050179377469,0.465143242320848
"ES",0.128449658173208,0.457691063199286
"ES",0.148530027908916,0.452607094363836
"ES",0.166320760161824,0.428604670193297
"ES",0.175000728182601,0.423474677358254
"ES",0.181018208841957,0.38172024513245
"ES",0.182902825573071,0.294000087144562
"ES",0.172394706065097,0.155340341585956
"ES",0.153678157615673,0.0456733210189184
"ES",0.134151130297105,0.0188045081917191
"ES",0.123964651204856,0.0177913169763196
