"zone","Wind","Solar"
"ES",0.233547360227273,0.0175300353463368
"ES",0.23178480934962,0.0168607420215339
"ES",0.20649163378623,0.0152390398275286
"ES",0.178758243421983,0.0140355182689917
"ES",0.157240787801148,0.0133303940226981
"ES",0.13907328682297,0.0124375499971381
"ES",0.125667034624921,0.0112964497281133
"ES",0.105644772076028,0.042206342157203
"ES",0.0865179610935888,0.169956055293085
"ES",0.0716315643311395,0.33553066875691
"ES",0.0637860479616382,0.434667466929634
"ES",0.0681675577154688,0.471765921438971
"ES",0.0814357461213407,0.479581483140719
"ES",0.104632254503308,0.464976500150264
"ES",0.12896798998034,0.457509849843063
"ES",0.148899508510342,0.452437315320637
"ES",0.166497027343396,0.428425890364131
"ES",0.175345300583657,0.423417076449246
"ES",0.18163956193199,0.38168698926389
"ES",0.183684230627904,0.293992020572607
"ES",0.17324832495423,0.155393280168527
"ES",0.154604614088067,0.0456721745732506
"ES",0.135149169601755,0.0187997999516574
"ES",0.124579786298787,0.0177889703747913
